id,label,node_type,zbetween_central,zdeg_central,zpagerank
312,"Yoshida, N.",Author,0.0,0.00173913043478,0.000838396545174
313,"Shu, F. H.",Author,0.0,0.00173913043478,0.000844627354347
314,"Adams, F. C.",Author,0.0,0.00173913043478,0.000844627354347
315,"Lizano, S.",Author,0.0,0.00173913043478,0.000844627354347
316,"Fukugita, M.",Author,0.0,0.00173913043478,0.000838241119484
317,"Ichikawa, T.",Author,0.0,0.00173913043478,0.000838241119484
318,"Gunn, J. E.",Author,0.0,0.00173913043478,0.000838241119484
319,"Doi, M.",Author,0.0,0.00173913043478,0.000838241119484
320,"Shimasaku, K.",Author,0.0,0.00173913043478,0.000838241119484
321,"Schneider, D. P.",Author,0.0,0.00173913043478,0.000838241119484
322,"Baraffe, I.",Author,0.0,0.00173913043478,0.000955641101175
323,"Chabrier, G.",Author,0.0,0.00173913043478,0.000955641101175
324,"Allard, F.",Author,0.0,0.00173913043478,0.000955641101175
325,"Hauschildt, P. H.",Author,0.0,0.00173913043478,0.000955641101175
326,"Padmanabhan, T.",Author,0.0,0.00173913043478,0.000965469647454
327,"Burstein, D.",Author,0.0,0.00173913043478,0.000838241119484
328,"Heiles, C.",Author,0.0,0.00173913043478,0.000838241119484
329,"Stacey, J. S.",Author,0.0,0.00173913043478,0.00133739273647
330,"Kramers, J. D.",Author,0.0,0.00173913043478,0.00133739273647
331,"Morrison, R.",Author,0.0,0.00173913043478,0.000848161729492
332,"McCammon, D.",Author,0.0,0.00173913043478,0.000848161729492
333,"Wiringa, R. B.",Author,0.0,0.00173913043478,0.00120448661159
334,"Stoks, V. G. J.",Author,0.0,0.00173913043478,0.00120448661159
335,"Schiavilla, R.",Author,0.0,0.00173913043478,0.00120448661159
336,"Duquennoy, A.",Author,0.0,0.00173913043478,0.000955641101175
337,"Mayor, M.",Author,0.0,0.00173913043478,0.000955641101175
338,"van Wees, B. J.",Author,0.0,0.00173913043478,0.000964005058639
339,"van Houten, H.",Author,0.0,0.00173913043478,0.000964005058639
340,"Beenakker, C. W. J.",Author,0.0,0.00173913043478,0.000964005058639
341,"Williamson, J. G.",Author,0.0,0.00173913043478,0.000964005058639
342,"Kouwenhoven, L. P.",Author,0.0,0.00173913043478,0.000964005058639
343,"van der Marel, D.",Author,0.0,0.00173913043478,0.000964005058639
344,"Foxon, C. T.",Author,0.0,0.00173913043478,0.000964005058639
345,"Sanders, D. B.",Author,0.00383537999673,0.00347826086957,0.00143237241717
346,"Mirabel, I. F.",Author,0.0,0.00173913043478,0.000844627354347
347,"Mayor, Michel",Author,0.0,0.00173913043478,0.000912308285833
348,"Queloz, Didier",Author,0.0,0.00173913043478,0.000912308285833
349,"Witten, Edward",Author,0.0,0.00173913043478,0.000908910155458
350,"Wu, F. Y.",Author,0.0,0.00173913043478,0.000942684553686
351,"Perryman, M. A. C.",Author,0.0,0.00173913043478,0.000955641101175
352,"Lindegren, L.",Author,0.0,0.00173913043478,0.000955641101175
353,"Kovalevsky, J.",Author,0.0,0.00173913043478,0.000955641101175
354,"Hoeg, E.",Author,0.0,0.00173913043478,0.000955641101175
355,"Bastian, U.",Author,0.0,0.00173913043478,0.000955641101175
356,"Bernacca, P. L.",Author,0.0,0.00173913043478,0.000955641101175
357,"Crézé, M.",Author,0.0,0.00173913043478,0.000955641101175
358,"Donati, F.",Author,0.0,0.00173913043478,0.000955641101175
359,"Grenon, M.",Author,0.0,0.00173913043478,0.000955641101175
360,"Grewing, M.",Author,0.0,0.00173913043478,0.000955641101175
361,"van Leeuwen, F.",Author,0.0,0.00173913043478,0.000955641101175
362,"van der Marel, H.",Author,0.0,0.00173913043478,0.000955641101175
363,"Mignard, F.",Author,0.0,0.00173913043478,0.000955641101175
364,"Murray, C. A.",Author,0.0,0.00173913043478,0.000955641101175
365,"Le Poole, R. S.",Author,0.0,0.00173913043478,0.000955641101175
366,"Schrijver, H.",Author,0.0,0.00173913043478,0.000955641101175
367,"Turon, C.",Author,0.0,0.00173913043478,0.000955641101175
368,"Arenou, F.",Author,0.0,0.00173913043478,0.000955641101175
369,"Froeschlé, M.",Author,0.0,0.00173913043478,0.000955641101175
370,"Petersen, C. S.",Author,0.0,0.00173913043478,0.000955641101175
371,"Moore, Ben",Author,0.0,0.00173913043478,0.000848161729492
372,"Ghigna, Sebastiano",Author,0.0,0.00173913043478,0.000848161729492
373,"Governato, Fabio",Author,0.0,0.00173913043478,0.000848161729492
374,"Lake, George",Author,0.0,0.00173913043478,0.000848161729492
375,"Quinn, Thomas",Author,0.0,0.00173913043478,0.000848161729492
376,"Stadel, Joachim",Author,0.0,0.00173913043478,0.000848161729492
377,"Tozzi, Paolo",Author,0.0,0.00173913043478,0.000848161729492
378,"Bouchaud, Jean-Philippe",Author,0.0,0.00173913043478,0.000965469647454
379,"Mlawer, Eli J.",Author,0.0,0.00173913043478,0.00109816171168
380,"Taubman, Steven J.",Author,0.0,0.00173913043478,0.00109816171168
